Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
16-APR-2026,532056,166.00,166.00,0.0000,0.0346,0.0345,0.6591
16-APR-2026,532057,112.85,106.30,0.0598,0.0387,0.0388,0.7413
16-APR-2026,532067,1246.30,1221.15,0.0204,0.0333,0.0333,0.6362
16-APR-2026,532070,164.55,166.05,-0.0091,0.0325,0.0325,0.6209
16-APR-2026,532078,29.49,29.49,0.0000,0.0211,0.0211,0.4031
16-APR-2026,532083,3.28,3.28,0.0000,0.0028,0.0028,0.0535
16-APR-2026,532090,23.76,24.56,-0.0331,0.0312,0.0312,0.5961
16-APR-2026,532092,1.92,1.98,-0.0308,0.0354,0.0354,0.6763
16-APR-2026,532100,11.70,11.92,-0.0186,0.0425,0.0425,0.8120
16-APR-2026,532102,30.76,30.37,0.0128,0.0322,0.0322,0.6152
16-APR-2026,532113,11.82,11.80,0.0017,0.0408,0.0407,0.7776
16-APR-2026,532123,5.05,5.10,-0.0099,0.0348,0.0347,0.6629
16-APR-2026,532124,21.80,22.51,-0.0320,0.0373,0.0373,0.7126
16-APR-2026,532131,21.56,20.23,0.0637,0.0389,0.0391,0.7470
16-APR-2026,532140,2.68,2.63,0.0188,0.0405,0.0404,0.7718
16-APR-2026,532145,11.00,10.81,0.0174,0.0345,0.0344,0.6572
16-APR-2026,532154,0.58,0.57,0.0174,0.0357,0.0356,0.6801
16-APR-2026,532159,9.35,9.80,-0.0470,0.0415,0.0415,0.7929
16-APR-2026,532160,11.21,10.74,0.0428,0.0267,0.0268,0.5120
16-APR-2026,532164,1.50,1.44,0.0408,0.0330,0.0331,0.6324
16-APR-2026,532167,29.50,29.50,0.0000,0.0099,0.0099,0.1891
16-APR-2026,532183,9.56,8.99,0.0615,0.0330,0.0332,0.6343
16-APR-2026,532217,35.03,33.90,0.0328,0.0335,0.0335,0.6400
16-APR-2026,532230,154.00,154.05,-0.0003,0.0272,0.0271,0.5177
16-APR-2026,532262,1385.00,1385.00,0.0000,0.0243,0.0242,0.4623
16-APR-2026,532275,2.32,2.41,-0.0381,0.0315,0.0315,0.6018
16-APR-2026,532284,29.52,27.95,0.0547,0.0308,0.0309,0.5903
16-APR-2026,532303,4.18,4.10,0.0193,0.0547,0.0546,1.0431
16-APR-2026,532304,59.98,60.02,-0.0007,0.0432,0.0431,0.8234
16-APR-2026,532315,6.64,6.17,0.0734,0.0402,0.0404,0.7718
16-APR-2026,532320,9.46,9.42,0.0042,0.0396,0.0395,0.7546
16-APR-2026,532323,19.27,18.86,0.0215,0.0296,0.0295,0.5636
16-APR-2026,532329,755.30,768.60,-0.0175,0.0405,0.0404,0.7718
16-APR-2026,532333,58.50,58.00,0.0086,0.0303,0.0302,0.5770
16-APR-2026,532334,70.35,72.86,-0.0351,0.0336,0.0336,0.6419
16-APR-2026,532340,3.61,3.79,-0.0487,0.0481,0.0481,0.9189
16-APR-2026,532344,194.00,194.00,0.0000,0.0320,0.0319,0.6094
16-APR-2026,532350,5.03,5.03,0.0000,0.0332,0.0331,0.6324
16-APR-2026,532354,5.30,5.05,0.0483,0.0448,0.0448,0.8559
16-APR-2026,532355,8.01,8.00,0.0012,0.0465,0.0464,0.8865
16-APR-2026,532359,3.07,3.23,-0.0508,0.0380,0.0380,0.7260
16-APR-2026,532362,171.50,168.00,0.0206,0.0368,0.0367,0.7012
16-APR-2026,532373,22.12,22.99,-0.0386,0.0295,0.0295,0.5636
16-APR-2026,532378,5.50,5.15,0.0658,0.0516,0.0517,0.9877
16-APR-2026,532379,7.58,7.33,0.0335,0.0409,0.0409,0.7814
16-APR-2026,532380,14.53,14.64,-0.0075,0.0329,0.0328,0.6266
16-APR-2026,532384,127.91,126.74,0.0092,0.0251,0.0250,0.4776
16-APR-2026,532397,12.39,12.39,0.0000,0.0376,0.0375,0.7164
16-APR-2026,532402,7.84,8.14,-0.0376,0.0396,0.0396,0.7566
16-APR-2026,532404,37.54,37.00,0.0145,0.0226,0.0226,0.4318
16-APR-2026,532410,27.51,28.29,-0.0280,0.0322,0.0322,0.6152
16-APR-2026,532425,24.25,24.00,0.0104,0.0422,0.0421,0.8043
16-APR-2026,532435,8.04,8.00,0.0050,0.0336,0.0335,0.6400
16-APR-2026,532455,18.14,18.74,-0.0325,0.0337,0.0337,0.6438
16-APR-2026,532467,30.95,31.07,-0.0039,0.0347,0.0346,0.6610
16-APR-2026,532468,2508.75,2499.70,0.0036,0.0192,0.0191,0.3649
16-APR-2026,532470,96.09,96.09,0.0000,0.0196,0.0196,0.3745
16-APR-2026,532485,72.48,72.00,0.0066,0.0166,0.0166,0.3171
16-APR-2026,532503,788.00,795.40,-0.0093,0.0194,0.0193,0.3687
16-APR-2026,532645,2.84,2.76,0.0286,0.0510,0.0509,0.9724
16-APR-2026,532656,2.87,2.76,0.0391,0.0340,0.0340,0.6496
16-APR-2026,532676,9.42,9.05,0.0401,0.0405,0.0405,0.7738
16-APR-2026,532701,14.89,15.67,-0.0511,0.0316,0.0317,0.6056
16-APR-2026,532723,36.90,37.00,-0.0027,0.0393,0.0392,0.7489
16-APR-2026,532744,9.80,9.41,0.0406,0.0402,0.0402,0.7680
16-APR-2026,532806,38.35,35.96,0.0643,0.0486,0.0487,0.9304
16-APR-2026,532820,14.25,14.86,-0.0419,0.0355,0.0355,0.6782
16-APR-2026,532825,5.23,5.00,0.0450,0.0420,0.0420,0.8024
16-APR-2026,532829,217.45,215.85,0.0074,0.0291,0.0290,0.5540
16-APR-2026,532855,152.00,151.80,0.0013,0.0342,0.0341,0.6515
16-APR-2026,532879,257.95,257.95,0.0000,0.0337,0.0336,0.6419
16-APR-2026,532893,79.49,78.93,0.0071,0.0412,0.0411,0.7852
16-APR-2026,532911,5.26,5.26,0.0000,0.0352,0.0351,0.6706
16-APR-2026,532918,24.85,24.74,0.0044,0.0327,0.0326,0.6228
16-APR-2026,532933,51.50,51.25,0.0049,0.0313,0.0312,0.5961
16-APR-2026,532957,65.15,68.01,-0.0430,0.0364,0.0364,0.6954
16-APR-2026,532975,10.69,10.02,0.0647,0.0364,0.0366,0.6992
16-APR-2026,532985,84.84,85.01,-0.0020,0.0103,0.0103,0.1968
16-APR-2026,532992,31.48,31.61,-0.0041,0.0390,0.0389,0.7432
16-APR-2026,533007,7.44,6.86,0.0812,0.0323,0.0327,0.6247
16-APR-2026,533014,53.12,54.66,-0.0286,0.0315,0.0314,0.5999
16-APR-2026,533019,1543.50,1470.00,0.0488,0.0321,0.0322,0.6152
16-APR-2026,533056,21.78,21.99,-0.0096,0.0300,0.0299,0.5712
16-APR-2026,533095,5752.50,5702.80,0.0087,0.0169,0.0169,0.3229
16-APR-2026,533100,6.70,6.77,-0.0104,0.0302,0.0301,0.5751
16-APR-2026,533101,117.50,116.95,0.0047,0.0358,0.0358,0.6840
16-APR-2026,533108,34.80,33.51,0.0378,0.0339,0.0339,0.6477
16-APR-2026,533110,12.32,12.96,-0.0506,0.0391,0.0392,0.7489
16-APR-2026,533149,9.33,8.24,0.1242,0.0532,0.0538,1.0278
16-APR-2026,533167,89.00,90.66,-0.0185,0.0313,0.0312,0.5961
16-APR-2026,533170,152.80,150.50,0.0152,0.0285,0.0284,0.5426
16-APR-2026,533202,3.66,3.70,-0.0109,0.0362,0.0362,0.6916
16-APR-2026,533212,69.72,71.46,-0.0247,0.0397,0.0396,0.7566
16-APR-2026,533268,3.55,3.60,-0.0140,0.0416,0.0415,0.7929
16-APR-2026,533285,39.49,39.48,0.0003,0.0396,0.0395,0.7546
16-APR-2026,533289,67.00,66.34,0.0099,0.0375,0.0374,0.7145
16-APR-2026,533315,77.82,76.72,0.0142,0.0366,0.0365,0.6973
16-APR-2026,533407,119.05,116.75,0.0195,0.0383,0.0383,0.7317
16-APR-2026,533427,24.32,24.44,-0.0049,0.0362,0.0361,0.6897
16-APR-2026,533477,409.80,407.95,0.0045,0.0220,0.0220,0.4203
16-APR-2026,533602,0.96,0.95,0.0105,0.0280,0.0279,0.5330
16-APR-2026,533608,168.25,171.25,-0.0177,0.0277,0.0276,0.5273
16-APR-2026,533896,19.54,19.76,-0.0112,0.0422,0.0421,0.8043
16-APR-2026,534060,1.99,2.03,-0.0199,0.0340,0.0339,0.6477
16-APR-2026,534063,39.14,37.28,0.0487,0.0451,0.0451,0.8616
16-APR-2026,534064,1.64,1.64,0.0000,0.0349,0.0348,0.6649
16-APR-2026,534190,3.00,2.86,0.0478,0.0497,0.0497,0.9495
16-APR-2026,534338,12.22,12.51,-0.0235,0.0371,0.0371,0.7088
16-APR-2026,534422,6.13,6.19,-0.0097,0.0366,0.0365,0.6973
16-APR-2026,534535,88.25,92.85,-0.0508,0.1044,0.1042,1.9907
16-APR-2026,534612,20.22,19.56,0.0332,0.0349,0.0348,0.6649
16-APR-2026,534623,64.00,63.86,0.0022,0.0369,0.0369,0.7050
16-APR-2026,534639,20.00,19.95,0.0025,0.0369,0.0368,0.7031
16-APR-2026,534691,14.50,14.72,-0.0151,0.0373,0.0372,0.7107
16-APR-2026,534732,39.03,39.60,-0.0145,0.0366,0.0365,0.6973
16-APR-2026,534733,23.00,22.93,0.0030,0.0310,0.0309,0.5903
16-APR-2026,534741,0.51,0.50,0.0198,0.0331,0.0330,0.6305
16-APR-2026,534755,0.93,0.93,0.0000,0.0493,0.0492,0.9400
16-APR-2026,534796,134.10,131.55,0.0192,0.0300,0.0300,0.5731
16-APR-2026,534920,67.19,65.88,0.0197,0.0205,0.0205,0.3917
16-APR-2026,535204,2.99,2.99,0.0000,0.0471,0.0470,0.8979
16-APR-2026,535205,3.31,3.33,-0.0060,0.0362,0.0361,0.6897
16-APR-2026,535267,7.70,7.67,0.0039,0.0260,0.0259,0.4948
16-APR-2026,535276,861.74,865.30,-0.0041,0.0089,0.0089,0.1700
16-APR-2026,535387,70.72,74.00,-0.0453,0.0382,0.0383,0.7317
16-APR-2026,535431,0.71,0.69,0.0286,0.0307,0.0307,0.5865
16-APR-2026,535514,6.20,6.20,0.0000,0.0308,0.0307,0.5865
16-APR-2026,535566,122.95,116.95,0.0500,0.0412,0.0413,0.7890
16-APR-2026,535620,300.00,300.00,0.0000,0.0443,0.0442,0.8444
16-APR-2026,535621,144.90,147.35,-0.0168,0.0399,0.0398,0.7604
16-APR-2026,535657,7.47,7.58,-0.0146,0.0445,0.0444,0.8483
16-APR-2026,535667,185.15,193.95,-0.0464,0.0468,0.0468,0.8941
16-APR-2026,535693,157.40,157.70,-0.0019,0.0306,0.0305,0.5827
16-APR-2026,535719,29.52,30.58,-0.0353,0.0383,0.0383,0.7317
16-APR-2026,535730,0.53,0.54,-0.0187,0.0325,0.0325,0.6209
16-APR-2026,535910,0.76,0.76,0.0000,0.0339,0.0338,0.6457
16-APR-2026,535916,57.60,58.01,-0.0071,0.0395,0.0394,0.7527
16-APR-2026,536073,1.90,1.93,-0.0157,0.0338,0.0337,0.6438
16-APR-2026,536493,349.95,334.15,0.0462,0.0298,0.0299,0.5712
16-APR-2026,536565,58.41,57.99,0.0072,0.0322,0.0321,0.6133
16-APR-2026,536659,4.06,3.95,0.0275,0.0303,0.0303,0.5789
16-APR-2026,536672,7.03,6.81,0.0318,0.0339,0.0339,0.6477
16-APR-2026,536709,12.20,12.24,-0.0033,0.0295,0.0294,0.5617
16-APR-2026,536974,77.66,77.85,-0.0024,0.0311,0.0310,0.5923
16-APR-2026,537069,14.08,14.02,0.0043,0.0301,0.0300,0.5731
16-APR-2026,537253,64.00,60.82,0.0510,0.0333,0.0334,0.6381
16-APR-2026,537326,89.89,89.87,0.0002,0.0316,0.0315,0.6018
16-APR-2026,537536,80.27,80.76,-0.0061,0.0291,0.0290,0.5540
16-APR-2026,537707,0.78,0.78,0.0000,0.0418,0.0417,0.7967
16-APR-2026,537709,4.60,4.66,-0.0130,0.0277,0.0276,0.5273
16-APR-2026,537750,192.60,188.20,0.0231,0.0254,0.0254,0.4853
16-APR-2026,537766,2.25,2.23,0.0089,0.0384,0.0383,0.7317
16-APR-2026,537800,0.77,0.78,-0.0129,0.0345,0.0344,0.6572
16-APR-2026,537839,87.27,88.95,-0.0191,0.0364,0.0364,0.6954
16-APR-2026,537840,48.68,47.41,0.0264,0.0310,0.0310,0.5923
16-APR-2026,537985,18.21,17.90,0.0172,0.0410,0.0409,0.7814
16-APR-2026,538081,5.40,5.39,0.0019,0.0440,0.0439,0.8387
16-APR-2026,538092,101.00,99.70,0.0130,0.0307,0.0307,0.5865
16-APR-2026,538212,0.45,0.43,0.0455,0.0367,0.0368,0.7031
16-APR-2026,538273,26.00,25.99,0.0004,0.0417,0.0416,0.7948
16-APR-2026,538351,2.08,2.02,0.0293,0.0335,0.0335,0.6400
16-APR-2026,538382,96.38,92.00,0.0465,0.0292,0.0293,0.5598
16-APR-2026,538395,69.95,72.00,-0.0289,0.0349,0.0349,0.6668
16-APR-2026,538401,136.85,144.10,-0.0516,0.0366,0.0367,0.7012
16-APR-2026,538422,0.51,0.47,0.0817,0.0331,0.0336,0.6419
16-APR-2026,538451,3.88,3.72,0.0421,0.0857,0.0855,1.6335
16-APR-2026,538464,4.30,4.35,-0.0116,0.0441,0.0440,0.8406
16-APR-2026,538465,13.70,13.25,0.0334,0.0425,0.0425,0.8120
16-APR-2026,538476,17.07,16.94,0.0076,0.0349,0.0348,0.6649
16-APR-2026,538520,1.81,1.85,-0.0219,0.0265,0.0265,0.5063
16-APR-2026,538521,109.99,104.06,0.0554,0.0312,0.0314,0.5999
16-APR-2026,538539,10.60,10.69,-0.0085,0.0374,0.0373,0.7126
16-APR-2026,538540,12.92,13.18,-0.0199,0.0319,0.0318,0.6075
16-APR-2026,538546,123.00,122.95,0.0004,0.0282,0.0281,0.5368
16-APR-2026,538556,106.75,100.40,0.0613,0.0321,0.0323,0.6171
16-APR-2026,538563,425.00,405.00,0.0482,0.0188,0.0191,0.3649
16-APR-2026,538564,299.80,297.40,0.0080,0.0263,0.0263,0.5025
16-APR-2026,538565,209.40,200.90,0.0414,0.0347,0.0347,0.6629
16-APR-2026,538568,40.72,39.00,0.0432,0.0332,0.0333,0.6362
16-APR-2026,538569,1.05,1.06,-0.0095,0.0447,0.0446,0.8521
16-APR-2026,538596,4.98,4.83,0.0306,0.0333,0.0333,0.6362
16-APR-2026,538597,10.49,10.68,-0.0180,0.0335,0.0334,0.6381
16-APR-2026,538598,22.38,22.13,0.0112,0.0334,0.0333,0.6362
16-APR-2026,538607,0.93,0.89,0.0440,0.0346,0.0347,0.6629
16-APR-2026,538609,70.60,72.79,-0.0305,0.0415,0.0415,0.7929
16-APR-2026,538610,1.11,1.10,0.0090,0.0413,0.0412,0.7871
16-APR-2026,538611,60.20,57.34,0.0487,0.0301,0.0302,0.5770
16-APR-2026,538634,134.85,132.55,0.0172,0.0321,0.0320,0.6114
16-APR-2026,538646,41.64,40.08,0.0382,0.0331,0.0331,0.6324
16-APR-2026,538647,37.40,38.00,-0.0159,0.0333,0.0332,0.6343
16-APR-2026,538652,3.81,3.81,0.0000,0.0004,0.0004,0.0076
16-APR-2026,538668,618.35,616.35,0.0032,0.0272,0.0271,0.5177
16-APR-2026,538674,7.09,6.76,0.0477,0.0333,0.0334,0.6381
16-APR-2026,538683,892.04,892.96,-0.0010,0.0087,0.0086,0.1643
16-APR-2026,538706,7.67,7.81,-0.0181,0.0292,0.0291,0.5560
16-APR-2026,538707,31.45,32.84,-0.0432,0.0350,0.0350,0.6687
16-APR-2026,538708,7.73,7.53,0.0262,0.0316,0.0316,0.6037
16-APR-2026,538713,225.50,222.95,0.0114,0.0367,0.0367,0.7012
16-APR-2026,538714,40.00,40.37,-0.0092,0.0380,0.0379,0.7241
16-APR-2026,538715,343.35,348.70,-0.0155,0.0323,0.0323,0.6171
16-APR-2026,538716,475.00,475.00,0.0000,0.0270,0.0269,0.5139
16-APR-2026,538732,50.02,41.74,0.1810,0.0306,0.0331,0.6324
16-APR-2026,538742,28.00,28.62,-0.0219,0.0388,0.0388,0.7413
16-APR-2026,538743,12.89,12.28,0.0485,0.0292,0.0294,0.5617
16-APR-2026,538770,14.72,14.79,-0.0047,0.0435,0.0434,0.8292
16-APR-2026,538772,44.42,44.33,0.0020,0.0368,0.0367,0.7012
16-APR-2026,538777,52.20,51.18,0.0197,0.0154,0.0154,0.2942
16-APR-2026,538778,6.26,6.35,-0.0143,0.0305,0.0305,0.5827
16-APR-2026,538787,10.15,10.06,0.0089,0.0438,0.0437,0.8349
16-APR-2026,538788,12.53,12.68,-0.0119,0.0307,0.0307,0.5865
16-APR-2026,538795,269.25,258.90,0.0392,0.0311,0.0312,0.5961
16-APR-2026,538817,12.08,12.10,-0.0017,0.0301,0.0300,0.5731
16-APR-2026,538833,9.98,9.71,0.0274,0.0414,0.0414,0.7909
16-APR-2026,538834,10.66,10.84,-0.0167,0.0395,0.0394,0.7527
16-APR-2026,538837,75.95,74.09,0.0248,0.0285,0.0285,0.5445
16-APR-2026,538838,29.29,30.00,-0.0240,0.0368,0.0367,0.7012
16-APR-2026,538857,16.68,16.36,0.0194,0.0292,0.0291,0.5560
16-APR-2026,538860,1.24,1.13,0.0929,0.0401,0.0405,0.7738
16-APR-2026,538862,45.00,48.12,-0.0670,0.0395,0.0397,0.7585
16-APR-2026,538863,7.05,7.05,0.0000,0.0000,0.0000,0.0000
16-APR-2026,538868,14.36,14.11,0.0176,0.0341,0.0340,0.6496
16-APR-2026,538874,19.00,20.90,-0.0953,0.0481,0.0485,0.9266
16-APR-2026,538875,6.57,6.36,0.0325,0.0354,0.0354,0.6763
16-APR-2026,538881,30.62,29.17,0.0485,0.0340,0.0341,0.6515
16-APR-2026,538882,65.28,65.89,-0.0093,0.0356,0.0355,0.6782
16-APR-2026,538890,63.94,63.27,0.0105,0.0308,0.0308,0.5884
16-APR-2026,538894,20.75,21.79,-0.0489,0.0406,0.0406,0.7757
16-APR-2026,538895,12.99,12.64,0.0273,0.0381,0.0380,0.7260
16-APR-2026,538896,390.25,343.45,0.1277,0.0229,0.0246,0.4700
16-APR-2026,538918,8.82,9.20,-0.0422,0.0389,0.0389,0.7432
16-APR-2026,538919,29.04,27.66,0.0487,0.0279,0.0280,0.5349
16-APR-2026,538922,22.45,23.26,-0.0354,0.0352,0.0352,0.6725
16-APR-2026,538923,26.75,28.31,-0.0567,0.0475,0.0476,0.9094
16-APR-2026,538926,178.60,177.00,0.0090,0.0341,0.0340,0.6496
16-APR-2026,538928,1.41,1.42,-0.0071,0.0358,0.0357,0.6820
16-APR-2026,538935,42.15,42.15,0.0000,0.0214,0.0214,0.4088
16-APR-2026,538942,22.83,23.95,-0.0479,0.0364,0.0365,0.6973
16-APR-2026,538943,98.75,98.75,0.0000,0.0388,0.0387,0.7394
16-APR-2026,538952,1.31,1.40,-0.0664,0.0473,0.0474,0.9056
16-APR-2026,538964,756.05,787.95,-0.0413,0.0277,0.0278,0.5311
16-APR-2026,538965,82.39,81.30,0.0133,0.0325,0.0324,0.6190
16-APR-2026,538970,9.10,8.46,0.0729,0.0402,0.0405,0.7738
16-APR-2026,538975,0.20,0.20,0.0000,0.0273,0.0272,0.5197
16-APR-2026,538987,686.95,646.55,0.0606,0.0254,0.0257,0.4910
16-APR-2026,538992,2203.90,2099.00,0.0488,0.0216,0.0218,0.4165
16-APR-2026,539005,21.65,21.65,0.0000,0.0152,0.0152,0.2904
16-APR-2026,539011,97.58,90.99,0.0699,0.0301,0.0304,0.5808
16-APR-2026,539012,84.58,86.88,-0.0268,0.0405,0.0404,0.7718
16-APR-2026,539013,77.50,78.48,-0.0126,0.0350,0.0349,0.6668
16-APR-2026,539014,9.39,8.70,0.0763,0.0311,0.0315,0.6018
16-APR-2026,539016,7.07,7.00,0.0100,0.0380,0.0379,0.7241
16-APR-2026,539017,5.93,5.65,0.0484,0.0361,0.0361,0.6897
16-APR-2026,539018,432.55,428.90,0.0085,0.0268,0.0267,0.5101
16-APR-2026,539031,282.58,282.37,0.0007,0.0094,0.0093,0.1777
16-APR-2026,539032,11.50,10.98,0.0463,0.0366,0.0366,0.6992
16-APR-2026,539040,7.39,7.23,0.0219,0.0259,0.0259,0.4948
16-APR-2026,539090,34.80,34.44,0.0104,0.0368,0.0368,0.7031
16-APR-2026,539091,0.98,0.97,0.0103,0.0300,0.0300,0.5731
16-APR-2026,539097,3.25,2.85,0.1313,0.0403,0.0413,0.7890
16-APR-2026,539110,18.23,18.23,0.0000,0.0270,0.0269,0.5139
16-APR-2026,539111,16.08,16.00,0.0050,0.0421,0.0420,0.8024
16-APR-2026,539112,133.00,133.35,-0.0026,0.0295,0.0295,0.5636
16-APR-2026,539113,530.30,532.60,-0.0043,0.0242,0.0241,0.4604
16-APR-2026,539115,260.55,270.05,-0.0358,0.0329,0.0329,0.6286
16-APR-2026,539117,26.89,26.89,0.0000,0.0353,0.0353,0.6744
16-APR-2026,539119,20.99,20.99,0.0000,0.0173,0.0173,0.3305
16-APR-2026,539120,60.20,57.34,0.0487,0.0400,0.0400,0.7642
16-APR-2026,539121,137.75,130.55,0.0537,0.0410,0.0411,0.7852
16-APR-2026,539122,17.44,17.28,0.0092,0.0405,0.0404,0.7718
16-APR-2026,539123,7.00,6.71,0.0423,0.0385,0.0385,0.7355
16-APR-2026,539124,17.00,17.07,-0.0041,0.0401,0.0400,0.7642
16-APR-2026,539132,9.48,9.41,0.0074,0.0298,0.0298,0.5693
16-APR-2026,539143,10.68,10.99,-0.0286,0.0389,0.0389,0.7432
16-APR-2026,539149,4.80,4.65,0.0317,0.0376,0.0376,0.7183
16-APR-2026,539167,52.13,52.13,0.0000,0.0318,0.0318,0.6075
16-APR-2026,539174,23.00,23.00,0.0000,0.0451,0.0450,0.8597
16-APR-2026,539175,3.21,3.24,-0.0093,0.1147,0.1145,2.1875
16-APR-2026,539176,86.27,82.88,0.0401,0.0395,0.0395,0.7546
16-APR-2026,539189,16.04,14.59,0.0947,0.0395,0.0400,0.7642
16-APR-2026,539190,44.56,44.56,0.0000,0.0342,0.0341,0.6515
16-APR-2026,539195,192.55,194.65,-0.0108,0.0334,0.0334,0.6381
16-APR-2026,539196,137.10,138.33,-0.0089,0.0333,0.0332,0.6343
16-APR-2026,539200,1.99,1.96,0.0152,0.0221,0.0220,0.4203
16-APR-2026,539206,29.90,29.00,0.0306,0.0403,0.0402,0.7680
16-APR-2026,539216,1.42,1.40,0.0142,0.0373,0.0373,0.7126
16-APR-2026,539217,0.30,0.28,0.0690,0.0374,0.0376,0.7183
16-APR-2026,539218,128.95,123.05,0.0468,0.0324,0.0325,0.6209
16-APR-2026,539219,9.69,9.47,0.0230,0.0311,0.0311,0.5942
16-APR-2026,539220,39.89,39.25,0.0162,0.0280,0.0280,0.5349
16-APR-2026,539222,0.95,0.94,0.0106,0.0396,0.0395,0.7546
16-APR-2026,539224,33.77,32.30,0.0445,0.0355,0.0355,0.6782
16-APR-2026,539227,191.70,180.25,0.0616,0.0339,0.0341,0.6515
16-APR-2026,539228,1.75,1.71,0.0231,0.0272,0.0271,0.5177
16-APR-2026,539230,50.40,50.40,0.0000,0.0110,0.0110,0.2102
16-APR-2026,539255,598.75,579.25,0.0331,0.0349,0.0349,0.6668
16-APR-2026,539267,18.89,17.70,0.0651,0.0445,0.0446,0.8521
16-APR-2026,539275,140.80,132.00,0.0645,0.0289,0.0292,0.5579
16-APR-2026,539277,0.13,0.13,0.0000,0.0426,0.0425,0.8120
16-APR-2026,539278,2.00,1.98,0.0101,0.0447,0.0446,0.8521
16-APR-2026,539288,12.29,11.71,0.0483,0.0641,0.0641,1.2246
16-APR-2026,539300,265.95,264.25,0.0064,0.0242,0.0241,0.4604
16-APR-2026,539310,0.21,0.21,0.0000,0.0743,0.0741,1.4157
16-APR-2026,539314,58.52,57.17,0.0233,0.0309,0.0308,0.5884
16-APR-2026,539335,200.90,203.40,-0.0124,0.0311,0.0310,0.5923
16-APR-2026,539353,204.05,204.35,-0.0015,0.0311,0.0310,0.5923
16-APR-2026,539354,31.15,31.36,-0.0067,0.0359,0.0358,0.6840
16-APR-2026,539383,10.26,10.80,-0.0513,0.0336,0.0337,0.6438
16-APR-2026,539384,42.15,40.15,0.0486,0.0296,0.0297,0.5674
16-APR-2026,539391,32.19,32.00,0.0059,0.0299,0.0299,0.5712
16-APR-2026,539393,25.77,25.77,0.0000,0.0009,0.0009,0.0172
16-APR-2026,539398,63.93,60.81,0.0500,0.0276,0.0278,0.5311
16-APR-2026,539402,4.41,3.79,0.1515,0.0473,0.0484,0.9247
16-APR-2026,539405,14.70,14.70,0.0000,0.0413,0.0412,0.7871
16-APR-2026,539406,69.30,66.00,0.0488,0.0308,0.0310,0.5923
16-APR-2026,539408,13.00,12.81,0.0147,0.0396,0.0395,0.7546
16-APR-2026,539409,17.25,16.53,0.0426,0.0258,0.0259,0.4948
16-APR-2026,539428,15.02,15.30,-0.0185,0.0285,0.0284,0.5426
16-APR-2026,539434,8.88,8.88,0.0000,0.0059,0.0059,0.1127
16-APR-2026,539435,28.80,28.19,0.0214,0.0391,0.0390,0.7451
16-APR-2026,539449,2.61,2.41,0.0797,0.0361,0.0364,0.6954
16-APR-2026,539455,45.22,45.37,-0.0033,0.0325,0.0324,0.6190
16-APR-2026,539468,47.00,46.50,0.0107,0.0220,0.0220,0.4203
16-APR-2026,539469,43.98,44.18,-0.0045,0.0357,0.0356,0.6801
16-APR-2026,539470,0.67,0.65,0.0303,0.0257,0.0257,0.4910
16-APR-2026,539479,61.12,61.51,-0.0064,0.0322,0.0322,0.6152
16-APR-2026,539488,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,539492,11.28,11.76,-0.0417,0.0292,0.0293,0.5598
16-APR-2026,539494,8.40,8.21,0.0229,0.0377,0.0377,0.7203
16-APR-2026,539495,40.00,42.10,-0.0512,0.0388,0.0389,0.7432
16-APR-2026,539506,0.48,0.47,0.0211,0.0323,0.0323,0.6171
16-APR-2026,539515,41.45,38.85,0.0648,0.0332,0.0335,0.6400
16-APR-2026,539518,141.10,136.00,0.0368,0.0264,0.0264,0.5044
16-APR-2026,539519,0.70,0.72,-0.0282,0.0383,0.0382,0.7298
16-APR-2026,539522,39.76,39.71,0.0013,0.0343,0.0342,0.6534
16-APR-2026,539526,0.56,0.55,0.0180,0.0317,0.0316,0.6037
16-APR-2026,539527,588.95,575.75,0.0227,0.0335,0.0334,0.6381
16-APR-2026,539528,35.23,35.40,-0.0048,0.0916,0.0914,1.7462
16-APR-2026,539533,41.45,39.50,0.0482,0.1041,0.1039,1.9850
16-APR-2026,539543,13.12,13.12,0.0000,0.0000,0.0000,0.0000
16-APR-2026,539544,7.43,7.08,0.0483,0.0389,0.0389,0.7432
16-APR-2026,539545,37.47,35.99,0.0403,0.0404,0.0404,0.7718
16-APR-2026,539546,283.00,269.00,0.0507,0.0200,0.0203,0.3878
16-APR-2026,539552,85.62,88.67,-0.0350,0.0378,0.0378,0.7222
16-APR-2026,539559,2.49,2.38,0.0452,0.0434,0.0434,0.8292
16-APR-2026,539560,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,539561,0.42,0.40,0.0488,0.0386,0.0387,0.7394
16-APR-2026,539574,0.22,0.22,0.0000,0.0390,0.0389,0.7432
16-APR-2026,539593,11.97,12.21,-0.0199,0.0483,0.0482,0.9209
16-APR-2026,539594,4.77,4.78,-0.0021,0.0338,0.0337,0.6438
16-APR-2026,539596,12.75,12.75,0.0000,0.0571,0.0570,1.0890
16-APR-2026,539598,28.88,29.58,-0.0239,0.0319,0.0318,0.6075
16-APR-2026,539599,30.75,30.75,0.0000,0.0720,0.0718,1.3717
